frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"12.11209","-0.03","1.51","-3.789","0.033","-0.038","0.999","0.035","1.51","-3.791","0.033","-0.038","0.999","False","no object","(0, 0, 0)","0"
"12.12633","-0.03","1.509","-3.789","0.034","-0.043","0.999","0.035","1.51","-3.791","0.034","-0.043","0.999","False","no object","(0, 0, 0)","0"
"12.14058","-0.03","1.509","-3.788","0.034","-0.047","0.998","0.035","1.509","-3.79","0.034","-0.047","0.998","False","no object","(0, 0, 0)","0"
"12.15525","-0.03","1.509","-3.787","0.034","-0.051","0.998","0.035","1.509","-3.79","0.034","-0.051","0.998","False","no object","(0, 0, 0)","0"
"12.16874","-0.03","1.508","-3.787","0.034","-0.054","0.998","0.035","1.509","-3.789","0.034","-0.054","0.998","False","no object","(0, 0, 0)","0"
"12.18246","-0.03","1.508","-3.787","0.034","-0.057","0.998","0.035","1.508","-3.789","0.034","-0.057","0.998","False","no object","(0, 0, 0)","0"
"12.19798","-0.03","1.508","-3.786","0.034","-0.059","0.998","0.035","1.508","-3.788","0.034","-0.059","0.998","False","no object","(0, 0, 0)","0"
"12.21117","-0.03","1.507","-3.786","0.035","-0.061","0.998","0.035","1.508","-3.788","0.035","-0.061","0.998","False","no object","(0, 0, 0)","0"
"12.22551","-0.029","1.507","-3.786","0.035","-0.063","0.997","0.035","1.508","-3.788","0.035","-0.063","0.997","False","no object","(0, 0, 0)","0"
"12.24067","-0.029","1.507","-3.785","0.036","-0.065","0.997","0.036","1.507","-3.788","0.036","-0.065","0.997","False","no object","(0, 0, 0)","0"
"12.25526","-0.029","1.507","-3.785","0.037","-0.066","0.997","0.036","1.507","-3.788","0.037","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.26941","-0.029","1.507","-3.785","0.039","-0.067","0.997","0.036","1.507","-3.788","0.039","-0.067","0.997","False","no object","(0, 0, 0)","0"
"12.28461","-0.029","1.507","-3.785","0.041","-0.067","0.997","0.036","1.507","-3.788","0.041","-0.067","0.997","False","no object","(0, 0, 0)","0"
"12.29763","-0.029","1.507","-3.785","0.043","-0.067","0.997","0.036","1.507","-3.788","0.043","-0.067","0.997","False","no object","(0, 0, 0)","0"
"12.31203","-0.029","1.507","-3.785","0.045","-0.066","0.997","0.036","1.507","-3.788","0.045","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.32647","-0.029","1.507","-3.785","0.047","-0.066","0.997","0.036","1.507","-3.788","0.047","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.34022","-0.029","1.507","-3.785","0.049","-0.066","0.997","0.036","1.507","-3.788","0.049","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.35622","-0.029","1.507","-3.785","0.05","-0.066","0.997","0.036","1.507","-3.788","0.05","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.36887","-0.029","1.507","-3.785","0.051","-0.067","0.996","0.036","1.507","-3.788","0.051","-0.067","0.996","False","no object","(0, 0, 0)","0"
"12.3836","-0.029","1.507","-3.785","0.051","-0.067","0.996","0.036","1.507","-3.788","0.051","-0.067","0.996","False","no object","(0, 0, 0)","0"
"12.39752","-0.029","1.507","-3.785","0.05","-0.067","0.997","0.036","1.507","-3.788","0.05","-0.067","0.997","False","no object","(0, 0, 0)","0"
"12.41127","-0.029","1.507","-3.785","0.049","-0.066","0.997","0.036","1.508","-3.788","0.049","-0.066","0.997","False","no object","(0, 0, 0)","0"
"12.42622","-0.029","1.507","-3.785","0.048","-0.064","0.997","0.036","1.508","-3.788","0.048","-0.064","0.997","False","no object","(0, 0, 0)","0"
"12.44063","-0.029","1.507","-3.785","0.048","-0.062","0.997","0.036","1.508","-3.788","0.048","-0.062","0.997","False","no object","(0, 0, 0)","0"
"12.45518","-0.029","1.507","-3.786","0.048","-0.061","0.997","0.036","1.508","-3.789","0.048","-0.061","0.997","False","no object","(0, 0, 0)","0"
"12.46879","-0.028","1.508","-3.786","0.048","-0.059","0.997","0.037","1.508","-3.789","0.048","-0.059","0.997","False","no object","(0, 0, 0)","0"
"12.4837","-0.028","1.508","-3.786","0.047","-0.057","0.997","0.037","1.508","-3.789","0.047","-0.057","0.997","False","no object","(0, 0, 0)","0"
"12.49938","-0.028","1.508","-3.787","0.047","-0.054","0.997","0.037","1.508","-3.79","0.047","-0.054","0.997","False","no object","(0, 0, 0)","0"
"12.51202","-0.028","1.508","-3.787","0.046","-0.052","0.998","0.037","1.509","-3.79","0.046","-0.052","0.998","False","no object","(0, 0, 0)","0"
"12.52649","-0.028","1.509","-3.787","0.046","-0.051","0.998","0.037","1.509","-3.79","0.046","-0.051","0.998","False","no object","(0, 0, 0)","0"
"12.54086","-0.028","1.509","-3.787","0.047","-0.05","0.998","0.037","1.509","-3.79","0.047","-0.05","0.998","False","no object","(0, 0, 0)","0"
"12.55514","-0.028","1.509","-3.787","0.047","-0.049","0.998","0.037","1.509","-3.79","0.047","-0.049","0.998","False","no object","(0, 0, 0)","0"
"12.56904","-0.028","1.509","-3.787","0.047","-0.049","0.998","0.037","1.509","-3.79","0.047","-0.049","0.998","False","no object","(0, 0, 0)","0"
"12.58336","-0.028","1.509","-3.787","0.047","-0.049","0.998","0.037","1.509","-3.79","0.047","-0.049","0.998","False","no object","(0, 0, 0)","0"
"12.59815","-0.028","1.509","-3.787","0.047","-0.049","0.998","0.037","1.509","-3.79","0.047","-0.049","0.998","False","no object","(0, 0, 0)","0"
"12.61212","-0.028","1.509","-3.787","0.048","-0.048","0.998","0.037","1.509","-3.79","0.048","-0.048","0.998","False","no object","(0, 0, 0)","0"
"12.62628","-0.028","1.509","-3.788","0.048","-0.047","0.998","0.037","1.509","-3.791","0.048","-0.047","0.998","False","no object","(0, 0, 0)","0"
"12.64074","-0.028","1.509","-3.788","0.049","-0.046","0.998","0.037","1.509","-3.791","0.049","-0.046","0.998","False","no object","(0, 0, 0)","0"
"12.65545","-0.028","1.509","-3.788","0.05","-0.045","0.998","0.037","1.51","-3.791","0.05","-0.045","0.998","False","no object","(0, 0, 0)","0"
"12.66953","-0.028","1.509","-3.788","0.05","-0.043","0.998","0.037","1.51","-3.791","0.05","-0.043","0.998","False","no object","(0, 0, 0)","0"
"12.68345","-0.028","1.509","-3.788","0.051","-0.042","0.998","0.037","1.51","-3.792","0.051","-0.042","0.998","False","no object","(0, 0, 0)","0"
"12.69808","-0.028","1.51","-3.788","0.051","-0.04","0.998","0.037","1.51","-3.792","0.051","-0.04","0.998","False","no object","(0, 0, 0)","0"
"12.71363","-0.028","1.51","-3.789","0.05","-0.04","0.998","0.036","1.51","-3.792","0.05","-0.04","0.998","False","no object","(0, 0, 0)","0"
"12.72666","-0.029","1.51","-3.789","0.05","-0.039","0.998","0.036","1.51","-3.792","0.05","-0.039","0.998","False","no object","(0, 0, 0)","0"
"12.74099","-0.029","1.51","-3.789","0.049","-0.038","0.998","0.036","1.51","-3.792","0.049","-0.038","0.998","False","no object","(0, 0, 0)","0"
"12.75646","-0.029","1.51","-3.789","0.049","-0.037","0.998","0.036","1.51","-3.792","0.049","-0.037","0.998","False","no object","(0, 0, 0)","0"
"12.77282","-0.029","1.51","-3.789","0.048","-0.038","0.998","0.036","1.51","-3.792","0.048","-0.038","0.998","False","no object","(0, 0, 0)","0"
"12.78409","-0.029","1.51","-3.789","0.048","-0.038","0.998","0.036","1.51","-3.792","0.048","-0.038","0.998","False","no object","(0, 0, 0)","0"
"12.79824","-0.029","1.51","-3.789","0.047","-0.039","0.998","0.036","1.51","-3.792","0.047","-0.039","0.998","False","no object","(0, 0, 0)","0"
"12.81241","-0.029","1.51","-3.789","0.045","-0.039","0.998","0.036","1.51","-3.792","0.045","-0.039","0.998","False","no object","(0, 0, 0)","0"
"12.82635","-0.029","1.51","-3.789","0.044","-0.04","0.998","0.036","1.51","-3.792","0.044","-0.04","0.998","False","no object","(0, 0, 0)","0"
"12.84158","-0.029","1.51","-3.789","0.043","-0.041","0.998","0.036","1.51","-3.791","0.043","-0.041","0.998","False","no object","(0, 0, 0)","0"
"12.85554","-0.029","1.51","-3.789","0.042","-0.042","0.998","0.036","1.51","-3.791","0.042","-0.042","0.998","False","no object","(0, 0, 0)","0"
"12.86997","-0.028","1.51","-3.788","0.041","-0.043","0.998","0.037","1.51","-3.791","0.041","-0.043","0.998","False","no object","(0, 0, 0)","0"
"12.88716","-0.028","1.51","-3.788","0.04","-0.043","0.998","0.037","1.51","-3.791","0.04","-0.043","0.998","False","no object","(0, 0, 0)","0"
"12.89882","-0.028","1.51","-3.788","0.04","-0.043","0.998","0.037","1.51","-3.791","0.04","-0.043","0.998","False","no object","(0, 0, 0)","0"
"12.91447","-0.028","1.51","-3.789","0.039","-0.042","0.998","0.037","1.51","-3.791","0.039","-0.042","0.998","False","no object","(0, 0, 0)","0"
"12.92845","-0.028","1.51","-3.789","0.039","-0.04","0.998","0.037","1.51","-3.791","0.039","-0.04","0.998","False","no object","(0, 0, 0)","0"
"12.9422","-0.028","1.51","-3.789","0.038","-0.038","0.999","0.037","1.51","-3.792","0.038","-0.038","0.999","False","no object","(0, 0, 0)","0"
"12.9576","-0.029","1.51","-3.79","0.037","-0.035","0.999","0.036","1.51","-3.792","0.037","-0.035","0.999","False","no object","(0, 0, 0)","0"
"12.98827","-0.029","1.511","-3.791","0.035","-0.028","0.999","0.036","1.511","-3.793","0.035","-0.028","0.999","False","no object","(0, 0, 0)","0"
"12.9964","-0.029","1.511","-3.791","0.035","-0.026","0.999","0.036","1.511","-3.793","0.035","-0.026","0.999","False","no object","(0, 0, 0)","0"
"13.00638","-0.029","1.512","-3.791","0.034","-0.023","0.999","0.036","1.512","-3.794","0.034","-0.023","0.999","False","no object","(0, 0, 0)","0"
"13.01437","-0.029","1.512","-3.792","0.034","-0.021","0.999","0.036","1.512","-3.794","0.034","-0.021","0.999","False","no object","(0, 0, 0)","0"
"13.02705","-0.029","1.512","-3.792","0.035","-0.019","0.999","0.036","1.512","-3.794","0.035","-0.019","0.999","False","no object","(0, 0, 0)","0"
"13.04178","-0.029","1.512","-3.792","0.036","-0.018","0.999","0.036","1.512","-3.795","0.036","-0.018","0.999","False","no object","(0, 0, 0)","0"
"13.05545","-0.029","1.512","-3.792","0.036","-0.018","0.999","0.036","1.512","-3.795","0.036","-0.018","0.999","False","no object","(0, 0, 0)","0"
"13.06877","-0.029","1.512","-3.792","0.037","-0.018","0.999","0.036","1.512","-3.795","0.037","-0.018","0.999","False","no object","(0, 0, 0)","0"
"13.08337","-0.029","1.512","-3.792","0.037","-0.019","0.999","0.036","1.512","-3.794","0.037","-0.019","0.999","False","no object","(0, 0, 0)","0"
"13.09763","-0.029","1.512","-3.792","0.036","-0.019","0.999","0.036","1.512","-3.794","0.036","-0.019","0.999","False","no object","(0, 0, 0)","0"
"13.11237","-0.029","1.512","-3.792","0.036","-0.02","0.999","0.036","1.512","-3.794","0.036","-0.02","0.999","False","no object","(0, 0, 0)","0"
"13.12822","-0.029","1.512","-3.792","0.036","-0.021","0.999","0.036","1.512","-3.794","0.036","-0.021","0.999","False","no object","(0, 0, 0)","0"
"13.14181","-0.029","1.512","-3.791","0.036","-0.023","0.999","0.036","1.512","-3.794","0.036","-0.023","0.999","False","no object","(0, 0, 0)","0"
"13.15607","-0.029","1.511","-3.791","0.036","-0.025","0.999","0.036","1.512","-3.794","0.036","-0.025","0.999","False","no object","(0, 0, 0)","0"
"13.16939","-0.029","1.511","-3.791","0.037","-0.027","0.999","0.036","1.511","-3.793","0.037","-0.027","0.999","False","no object","(0, 0, 0)","0"
"13.18411","-0.029","1.511","-3.791","0.037","-0.028","0.999","0.036","1.511","-3.793","0.037","-0.028","0.999","False","no object","(0, 0, 0)","0"
"13.19801","-0.029","1.511","-3.791","0.036","-0.029","0.999","0.036","1.511","-3.793","0.036","-0.029","0.999","False","no object","(0, 0, 0)","0"
"13.21221","-0.029","1.511","-3.79","0.036","-0.029","0.999","0.036","1.511","-3.793","0.036","-0.029","0.999","False","no object","(0, 0, 0)","0"
"13.22675","-0.029","1.511","-3.791","0.036","-0.029","0.999","0.036","1.511","-3.793","0.036","-0.029","0.999","False","no object","(0, 0, 0)","0"
"13.24158","-0.029","1.511","-3.791","0.036","-0.029","0.999","0.036","1.511","-3.793","0.036","-0.029","0.999","False","no object","(0, 0, 0)","0"
"13.25561","-0.029","1.511","-3.791","0.036","-0.028","0.999","0.036","1.511","-3.793","0.036","-0.028","0.999","False","no object","(0, 0, 0)","0"
"13.26952","-0.029","1.511","-3.791","0.037","-0.028","0.999","0.036","1.511","-3.793","0.037","-0.028","0.999","False","no object","(0, 0, 0)","0"
"13.28395","-0.029","1.511","-3.791","0.038","-0.027","0.999","0.036","1.511","-3.793","0.038","-0.027","0.999","False","no object","(0, 0, 0)","0"
"13.29732","-0.029","1.511","-3.791","0.038","-0.026","0.999","0.036","1.511","-3.793","0.038","-0.026","0.999","False","no object","(0, 0, 0)","0"
"13.31214","-0.029","1.511","-3.791","0.039","-0.025","0.999","0.036","1.512","-3.794","0.039","-0.025","0.999","False","no object","(0, 0, 0)","0"
"13.32578","-0.029","1.512","-3.791","0.04","-0.023","0.999","0.036","1.512","-3.794","0.04","-0.023","0.999","False","no object","(0, 0, 0)","0"
"13.34309","-0.029","1.512","-3.792","0.04","-0.021","0.999","0.036","1.512","-3.794","0.04","-0.021","0.999","False","no object","(0, 0, 0)","0"
"13.35527","-0.029","1.512","-3.792","0.041","-0.019","0.999","0.036","1.512","-3.795","0.041","-0.019","0.999","False","no object","(0, 0, 0)","0"
"13.3696","-0.028","1.512","-3.792","0.043","-0.017","0.999","0.036","1.512","-3.795","0.043","-0.017","0.999","False","no object","(0, 0, 0)","0"
"13.38384","-0.028","1.512","-3.792","0.044","-0.016","0.999","0.037","1.513","-3.795","0.044","-0.016","0.999","False","no object","(0, 0, 0)","0"
"13.39825","-0.028","1.512","-3.792","0.046","-0.015","0.999","0.037","1.513","-3.795","0.046","-0.015","0.999","False","no object","(0, 0, 0)","0"
"13.41276","-0.028","1.512","-3.792","0.048","-0.015","0.999","0.037","1.513","-3.795","0.048","-0.015","0.999","False","no object","(0, 0, 0)","0"
"13.42689","-0.028","1.512","-3.792","0.049","-0.016","0.999","0.037","1.513","-3.795","0.049","-0.016","0.999","False","no object","(0, 0, 0)","0"
"13.44357","-0.028","1.512","-3.792","0.05","-0.018","0.999","0.037","1.512","-3.795","0.05","-0.018","0.999","False","no object","(0, 0, 0)","0"
"13.45573","-0.028","1.512","-3.791","0.051","-0.02","0.999","0.037","1.512","-3.795","0.051","-0.02","0.999","False","no object","(0, 0, 0)","0"
"13.46953","-0.028","1.512","-3.791","0.052","-0.022","0.998","0.037","1.512","-3.794","0.052","-0.022","0.998","False","no object","(0, 0, 0)","0"
"13.4836","-0.028","1.511","-3.791","0.053","-0.024","0.998","0.037","1.512","-3.794","0.053","-0.024","0.998","False","no object","(0, 0, 0)","0"
"13.49839","-0.028","1.511","-3.79","0.054","-0.027","0.998","0.037","1.512","-3.794","0.054","-0.027","0.998","False","no object","(0, 0, 0)","0"
"13.51216","-0.028","1.511","-3.79","0.055","-0.028","0.998","0.037","1.511","-3.794","0.055","-0.028","0.998","False","no object","(0, 0, 0)","0"
"13.52715","-0.028","1.511","-3.79","0.056","-0.03","0.998","0.037","1.511","-3.793","0.056","-0.03","0.998","False","no object","(0, 0, 0)","0"
"13.54248","-0.028","1.511","-3.79","0.057","-0.031","0.998","0.037","1.511","-3.793","0.057","-0.031","0.998","False","no object","(0, 0, 0)","0"
"13.55592","-0.028","1.511","-3.79","0.058","-0.031","0.998","0.037","1.511","-3.793","0.058","-0.031","0.998","False","no object","(0, 0, 0)","0"
"13.56918","-0.028","1.511","-3.79","0.058","-0.03","0.998","0.037","1.511","-3.794","0.058","-0.03","0.998","False","no object","(0, 0, 0)","0"
"13.58371","-0.027","1.511","-3.79","0.059","-0.03","0.998","0.037","1.511","-3.794","0.059","-0.03","0.998","False","no object","(0, 0, 0)","0"
"13.5975","-0.027","1.511","-3.79","0.059","-0.029","0.998","0.037","1.511","-3.794","0.059","-0.029","0.998","False","no object","(0, 0, 0)","0"
"13.61207","-0.027","1.511","-3.79","0.06","-0.029","0.998","0.037","1.511","-3.794","0.06","-0.029","0.998","False","no object","(0, 0, 0)","0"
"13.62636","-0.027","1.511","-3.79","0.06","-0.028","0.998","0.038","1.511","-3.794","0.06","-0.028","0.998","False","no object","(0, 0, 0)","0"
"13.64145","-0.027","1.511","-3.79","0.06","-0.027","0.998","0.038","1.511","-3.794","0.06","-0.027","0.998","False","no object","(0, 0, 0)","0"
"13.65585","-0.027","1.511","-3.79","0.06","-0.027","0.998","0.038","1.512","-3.794","0.06","-0.027","0.998","False","no object","(0, 0, 0)","0"
"13.67004","-0.027","1.511","-3.79","0.061","-0.026","0.998","0.038","1.512","-3.794","0.061","-0.026","0.998","False","no object","(0, 0, 0)","0"
"13.68385","-0.027","1.511","-3.79","0.062","-0.027","0.998","0.038","1.511","-3.794","0.062","-0.027","0.998","False","no object","(0, 0, 0)","0"
"13.69823","-0.027","1.511","-3.79","0.063","-0.028","0.998","0.038","1.511","-3.794","0.063","-0.028","0.998","False","no object","(0, 0, 0)","0"
"13.71223","-0.027","1.511","-3.79","0.064","-0.03","0.998","0.038","1.511","-3.794","0.064","-0.03","0.998","False","no object","(0, 0, 0)","0"
"13.72627","-0.027","1.511","-3.789","0.064","-0.032","0.997","0.038","1.511","-3.794","0.064","-0.032","0.997","False","no object","(0, 0, 0)","0"
"13.74039","-0.027","1.51","-3.789","0.064","-0.033","0.997","0.038","1.511","-3.793","0.064","-0.033","0.997","False","no object","(0, 0, 0)","0"
"13.75741","-0.027","1.51","-3.789","0.063","-0.034","0.997","0.038","1.511","-3.793","0.063","-0.034","0.997","False","no object","(0, 0, 0)","0"
"13.7696","-0.027","1.51","-3.789","0.063","-0.034","0.997","0.038","1.511","-3.793","0.063","-0.034","0.997","False","no object","(0, 0, 0)","0"
"13.78331","-0.027","1.51","-3.789","0.063","-0.034","0.997","0.038","1.511","-3.793","0.063","-0.034","0.997","False","no object","(0, 0, 0)","0"
"13.79784","-0.027","1.51","-3.789","0.062","-0.033","0.997","0.038","1.511","-3.793","0.062","-0.033","0.997","False","no object","(0, 0, 0)","0"
"13.81232","-0.027","1.511","-3.789","0.062","-0.032","0.998","0.038","1.511","-3.793","0.062","-0.032","0.998","False","no object","(0, 0, 0)","0"
"13.82616","-0.027","1.511","-3.79","0.061","-0.03","0.998","0.038","1.511","-3.794","0.061","-0.03","0.998","False","no object","(0, 0, 0)","0"
"13.841","-0.027","1.511","-3.79","0.061","-0.029","0.998","0.038","1.511","-3.794","0.061","-0.029","0.998","False","no object","(0, 0, 0)","0"
"13.85602","-0.027","1.511","-3.79","0.06","-0.027","0.998","0.038","1.511","-3.794","0.06","-0.027","0.998","False","no object","(0, 0, 0)","0"
"13.86943","-0.027","1.511","-3.79","0.059","-0.026","0.998","0.038","1.512","-3.794","0.059","-0.026","0.998","False","no object","(0, 0, 0)","0"
"13.88349","-0.027","1.511","-3.791","0.059","-0.024","0.998","0.038","1.512","-3.794","0.059","-0.024","0.998","False","no object","(0, 0, 0)","0"
"13.89802","-0.027","1.511","-3.791","0.059","-0.023","0.998","0.038","1.512","-3.795","0.059","-0.023","0.998","False","no object","(0, 0, 0)","0"
"13.91226","-0.027","1.512","-3.791","0.059","-0.023","0.998","0.038","1.512","-3.795","0.059","-0.023","0.998","False","no object","(0, 0, 0)","0"
"13.9269","-0.027","1.512","-3.791","0.059","-0.022","0.998","0.038","1.512","-3.795","0.059","-0.022","0.998","False","no object","(0, 0, 0)","0"
"13.94083","-0.027","1.512","-3.791","0.06","-0.022","0.998","0.038","1.512","-3.795","0.06","-0.022","0.998","False","no object","(0, 0, 0)","0"
"13.9579","-0.027","1.512","-3.791","0.06","-0.023","0.998","0.038","1.512","-3.795","0.06","-0.023","0.998","False","no object","(0, 0, 0)","0"
"13.96878","-0.027","1.512","-3.791","0.06","-0.023","0.998","0.038","1.512","-3.795","0.06","-0.023","0.998","False","no object","(0, 0, 0)","0"
"13.9838","-0.027","1.512","-3.791","0.059","-0.023","0.998","0.038","1.512","-3.795","0.059","-0.023","0.998","False","no object","(0, 0, 0)","0"
"13.99737","-0.027","1.512","-3.791","0.059","-0.023","0.998","0.038","1.512","-3.795","0.059","-0.023","0.998","False","no object","(0, 0, 0)","0"
"14.01202","-0.027","1.512","-3.791","0.058","-0.023","0.998","0.038","1.512","-3.795","0.058","-0.023","0.998","False","no object","(0, 0, 0)","0"
"14.02577","-0.027","1.512","-3.791","0.057","-0.022","0.998","0.038","1.512","-3.795","0.057","-0.022","0.998","False","no object","(0, 0, 0)","0"
"14.04025","-0.027","1.512","-3.791","0.057","-0.022","0.998","0.038","1.512","-3.795","0.057","-0.022","0.998","False","no object","(0, 0, 0)","0"
"14.05505","-0.027","1.512","-3.791","0.056","-0.021","0.998","0.038","1.512","-3.795","0.056","-0.021","0.998","False","no object","(0, 0, 0)","0"
"14.06877","-0.027","1.512","-3.791","0.054","-0.02","0.998","0.038","1.512","-3.795","0.054","-0.02","0.998","False","no object","(0, 0, 0)","0"
"14.08357","-0.027","1.512","-3.792","0.053","-0.019","0.998","0.038","1.512","-3.795","0.053","-0.019","0.998","False","no object","(0, 0, 0)","0"
"14.09758","-0.027","1.512","-3.792","0.052","-0.018","0.998","0.038","1.512","-3.795","0.052","-0.018","0.998","False","no object","(0, 0, 0)","0"
"14.11226","-0.027","1.512","-3.792","0.051","-0.018","0.999","0.038","1.512","-3.795","0.051","-0.018","0.999","False","no object","(0, 0, 0)","0"
"14.12725","-0.027","1.512","-3.792","0.05","-0.017","0.999","0.038","1.512","-3.795","0.05","-0.017","0.999","False","no object","(0, 0, 0)","0"
"14.14056","-0.027","1.512","-3.792","0.051","-0.017","0.999","0.038","1.512","-3.795","0.051","-0.017","0.999","False","no object","(0, 0, 0)","0"
"14.15522","-0.027","1.512","-3.792","0.052","-0.018","0.999","0.038","1.512","-3.795","0.052","-0.018","0.999","False","no object","(0, 0, 0)","0"
"14.17034","-0.027","1.512","-3.792","0.053","-0.018","0.998","0.038","1.512","-3.795","0.053","-0.018","0.998","False","no object","(0, 0, 0)","0"
"14.18364","-0.027","1.512","-3.791","0.054","-0.02","0.998","0.038","1.512","-3.795","0.054","-0.02","0.998","False","no object","(0, 0, 0)","0"
"14.19757","-0.027","1.512","-3.791","0.054","-0.021","0.998","0.038","1.512","-3.795","0.054","-0.021","0.998","False","no object","(0, 0, 0)","0"
"14.21163","-0.027","1.512","-3.791","0.053","-0.022","0.998","0.038","1.512","-3.795","0.053","-0.022","0.998","False","no object","(0, 0, 0)","0"
"14.22693","-0.027","1.512","-3.791","0.052","-0.023","0.998","0.038","1.512","-3.794","0.052","-0.023","0.998","False","no object","(0, 0, 0)","0"
"14.24033","-0.027","1.512","-3.791","0.052","-0.024","0.998","0.038","1.512","-3.794","0.052","-0.024","0.998","False","no object","(0, 0, 0)","0"
"14.25572","-0.027","1.512","-3.791","0.052","-0.025","0.998","0.038","1.511","-3.794","0.052","-0.025","0.998","False","no object","(0, 0, 0)","0"
"14.2695","-0.027","1.511","-3.791","0.052","-0.026","0.998","0.038","1.511","-3.794","0.052","-0.026","0.998","False","no object","(0, 0, 0)","0"
"14.28326","-0.027","1.511","-3.79","0.052","-0.027","0.998","0.038","1.511","-3.794","0.052","-0.027","0.998","False","no object","(0, 0, 0)","0"
