frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"10.98878","-0.138","1.708","-3.491","-0.529","-0.222","0.819","-0.074","1.707","-3.481","-0.517","-0.214","0.829","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.00329","-0.139","1.708","-3.493","-0.544","-0.22","0.81","-0.075","1.707","-3.481","-0.531","-0.215","0.82","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.01756","-0.14","1.708","-3.495","-0.545","-0.223","0.808","-0.076","1.707","-3.481","-0.538","-0.218","0.814","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.03188","-0.141","1.708","-3.496","-0.548","-0.22","0.807","-0.078","1.707","-3.481","-0.542","-0.219","0.811","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.04605","-0.143","1.707","-3.497","-0.551","-0.22","0.805","-0.08","1.707","-3.481","-0.546","-0.221","0.808","False","no object","(0, 0, 0)","1"
"11.06012","-0.144","1.707","-3.499","-0.559","-0.22","0.8","-0.082","1.706","-3.481","-0.554","-0.219","0.803","False","no object","(0, 0, 0)","1"
"11.0745","-0.145","1.707","-3.499","-0.556","-0.218","0.802","-0.083","1.706","-3.481","-0.555","-0.219","0.803","False","no object","(0, 0, 0)","1"
"11.08938","-0.146","1.707","-3.501","-0.558","-0.214","0.802","-0.084","1.706","-3.481","-0.555","-0.219","0.803","False","no object","(0, 0, 0)","1"
"11.10304","-0.147","1.706","-3.502","-0.556","-0.21","0.804","-0.085","1.706","-3.481","-0.554","-0.214","0.805","False","no object","(0, 0, 0)","1"
"11.11923","-0.148","1.706","-3.502","-0.562","-0.215","0.799","-0.087","1.706","-3.481","-0.559","-0.213","0.801","False","no object","(0, 0, 0)","1"
"11.13252","-0.149","1.706","-3.503","-0.557","-0.213","0.803","-0.088","1.706","-3.481","-0.559","-0.215","0.801","False","no object","(0, 0, 0)","1"
"11.14593","-0.15","1.706","-3.504","-0.555","-0.21","0.805","-0.09","1.706","-3.481","-0.558","-0.214","0.802","False","no object","(0, 0, 0)","1"
"11.16017","-0.151","1.706","-3.505","-0.552","-0.207","0.808","-0.091","1.706","-3.481","-0.553","-0.207","0.807","False","no object","(0, 0, 0)","1"
"11.17472","-0.152","1.706","-3.505","-0.552","-0.206","0.808","-0.092","1.706","-3.481","-0.559","-0.206","0.803","False","no object","(0, 0, 0)","1"
"11.18912","-0.153","1.705","-3.505","-0.554","-0.205","0.807","-0.093","1.706","-3.48","-0.563","-0.205","0.801","False","no object","(0, 0, 0)","1"
"11.20293","-0.154","1.705","-3.506","-0.549","-0.204","0.811","-0.094","1.705","-3.48","-0.558","-0.205","0.804","False","no object","(0, 0, 0)","1"
"11.21778","-0.155","1.705","-3.506","-0.543","-0.203","0.815","-0.095","1.705","-3.48","-0.554","-0.204","0.807","False","no object","(0, 0, 0)","1"
"11.23263","-0.155","1.705","-3.507","-0.541","-0.2","0.817","-0.096","1.705","-3.48","-0.55","-0.207","0.809","False","no object","(0, 0, 0)","1"
"11.24605","-0.156","1.705","-3.506","-0.542","-0.202","0.816","-0.097","1.705","-3.48","-0.551","-0.207","0.809","False","no object","(0, 0, 0)","1"
"11.26024","-0.157","1.705","-3.507","-0.539","-0.201","0.818","-0.098","1.705","-3.48","-0.549","-0.204","0.811","False","no object","(0, 0, 0)","1"
"11.27465","-0.158","1.705","-3.506","-0.536","-0.197","0.821","-0.098","1.705","-3.48","-0.547","-0.201","0.812","False","no object","(0, 0, 0)","1"
"11.28875","-0.158","1.705","-3.506","-0.534","-0.197","0.822","-0.099","1.705","-3.48","-0.543","-0.202","0.815","False","no object","(0, 0, 0)","1"
"11.30314","-0.159","1.705","-3.507","-0.53","-0.198","0.824","-0.1","1.705","-3.48","-0.54","-0.202","0.817","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.31932","-0.159","1.705","-3.507","-0.527","-0.199","0.826","-0.1","1.705","-3.48","-0.538","-0.2","0.819","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.33223","-0.16","1.705","-3.507","-0.525","-0.199","0.828","-0.1","1.705","-3.48","-0.536","-0.2","0.82","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.34643","-0.16","1.705","-3.507","-0.522","-0.2","0.829","-0.1","1.705","-3.48","-0.534","-0.199","0.822","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.36009","-0.16","1.705","-3.507","-0.521","-0.201","0.83","-0.101","1.705","-3.48","-0.533","-0.199","0.822","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.37432","-0.16","1.705","-3.507","-0.515","-0.201","0.833","-0.101","1.705","-3.48","-0.529","-0.199","0.825","True","Green Cube","(-1.4, 1.137, -1.18)","1"
"11.38851","-0.16","1.705","-3.507","-0.378","-0.184","0.907","-0.101","1.705","-3.48","-0.399","-0.181","0.899","False","no object","(0, 0, 0)","1"
"11.40308","-0.161","1.704","-3.507","-0.255","-0.157","0.954","-0.101","1.705","-3.48","-0.279","-0.15","0.948","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.41811","-0.161","1.704","-3.507","-0.24","-0.154","0.959","-0.101","1.705","-3.481","-0.266","-0.143","0.953","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.43232","-0.161","1.704","-3.506","-0.244","-0.156","0.957","-0.101","1.705","-3.481","-0.271","-0.147","0.951","True","Red Cube","(-0.75, 1.137, -0.6)","1"
