frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"22.00778","0.025","1.674","-3.524","-0.015","-0.051","0.999","0.09","1.672","-3.525","-0.02","-0.024","1","False","no object","(0, 0, 0)","0"
"22.02191","0.025","1.674","-3.524","-0.015","-0.051","0.999","0.09","1.672","-3.525","-0.021","-0.024","0.999","False","no object","(0, 0, 0)","0"
"22.03621","0.025","1.674","-3.524","-0.014","-0.051","0.999","0.09","1.672","-3.525","-0.021","-0.024","0.999","False","no object","(0, 0, 0)","0"
"22.04999","0.025","1.674","-3.524","-0.013","-0.051","0.999","0.09","1.672","-3.525","-0.02","-0.024","0.999","False","no object","(0, 0, 0)","0"
"22.06407","0.025","1.674","-3.524","-0.013","-0.052","0.999","0.09","1.672","-3.525","-0.021","-0.025","0.999","False","no object","(0, 0, 0)","0"
"22.07786","0.025","1.674","-3.524","-0.013","-0.053","0.999","0.09","1.672","-3.525","-0.021","-0.026","0.999","False","no object","(0, 0, 0)","0"
"22.09305","0.025","1.674","-3.524","-0.013","-0.052","0.999","0.09","1.672","-3.525","-0.021","-0.026","0.999","False","no object","(0, 0, 0)","0"
"22.10681","0.025","1.674","-3.524","-0.013","-0.053","0.999","0.09","1.672","-3.525","-0.021","-0.028","0.999","False","no object","(0, 0, 0)","0"
"22.12172","0.025","1.674","-3.524","-0.012","-0.056","0.998","0.09","1.672","-3.524","-0.019","-0.03","0.999","False","no object","(0, 0, 0)","0"
"22.13578","0.025","1.674","-3.524","-0.011","-0.058","0.998","0.09","1.672","-3.524","-0.019","-0.032","0.999","False","no object","(0, 0, 0)","0"
"22.15","0.025","1.674","-3.523","-0.011","-0.062","0.998","0.089","1.672","-3.524","-0.018","-0.037","0.999","False","no object","(0, 0, 0)","0"
"22.16342","0.024","1.674","-3.523","-0.01","-0.065","0.998","0.089","1.672","-3.523","-0.017","-0.039","0.999","False","no object","(0, 0, 0)","0"
"22.17816","0.024","1.673","-3.522","-0.009","-0.066","0.998","0.089","1.671","-3.523","-0.016","-0.039","0.999","False","no object","(0, 0, 0)","0"
"22.19202","0.024","1.673","-3.521","-0.009","-0.067","0.998","0.089","1.671","-3.522","-0.016","-0.04","0.999","False","no object","(0, 0, 0)","0"
"22.20706","0.023","1.673","-3.521","-0.007","-0.067","0.998","0.088","1.671","-3.521","-0.014","-0.04","0.999","False","no object","(0, 0, 0)","0"
"22.22248","0.023","1.673","-3.52","-0.006","-0.067","0.998","0.088","1.671","-3.521","-0.014","-0.039","0.999","False","no object","(0, 0, 0)","0"
"22.23665","0.023","1.673","-3.519","-0.007","-0.065","0.998","0.088","1.671","-3.52","-0.014","-0.038","0.999","False","no object","(0, 0, 0)","0"
"22.24952","0.023","1.673","-3.519","-0.006","-0.065","0.998","0.088","1.671","-3.519","-0.013","-0.038","0.999","False","no object","(0, 0, 0)","0"
"22.265","0.023","1.673","-3.518","-0.006","-0.064","0.998","0.088","1.671","-3.519","-0.013","-0.037","0.999","False","no object","(0, 0, 0)","0"
"22.27856","0.023","1.673","-3.519","-0.007","-0.063","0.998","0.088","1.671","-3.52","-0.014","-0.037","0.999","False","no object","(0, 0, 0)","0"
"22.29305","0.023","1.673","-3.519","-0.007","-0.062","0.998","0.088","1.671","-3.52","-0.014","-0.035","0.999","False","no object","(0, 0, 0)","0"
"22.30702","0.024","1.673","-3.52","-0.008","-0.062","0.998","0.088","1.671","-3.521","-0.014","-0.034","0.999","False","no object","(0, 0, 0)","0"
"22.32171","0.024","1.673","-3.521","-0.008","-0.062","0.998","0.089","1.671","-3.521","-0.014","-0.034","0.999","False","no object","(0, 0, 0)","0"
"22.33562","0.024","1.673","-3.521","-0.008","-0.061","0.998","0.089","1.671","-3.521","-0.014","-0.033","0.999","False","no object","(0, 0, 0)","0"
"22.35015","0.024","1.673","-3.521","-0.008","-0.06","0.998","0.089","1.671","-3.522","-0.014","-0.032","0.999","False","no object","(0, 0, 0)","0"
"22.36381","0.024","1.674","-3.521","-0.008","-0.06","0.998","0.089","1.671","-3.522","-0.013","-0.031","0.999","False","no object","(0, 0, 0)","0"
"22.3778","0.024","1.674","-3.522","-0.009","-0.059","0.998","0.089","1.672","-3.523","-0.012","-0.03","0.999","False","no object","(0, 0, 0)","0"
"22.39365","0.024","1.674","-3.522","-0.008","-0.058","0.998","0.089","1.672","-3.523","-0.012","-0.03","0.999","False","no object","(0, 0, 0)","0"
"22.40804","0.024","1.674","-3.523","-0.007","-0.058","0.998","0.089","1.672","-3.523","-0.011","-0.03","0.999","False","no object","(0, 0, 0)","0"
"22.42183","0.024","1.674","-3.523","-0.007","-0.059","0.998","0.089","1.672","-3.524","-0.011","-0.031","0.999","False","no object","(0, 0, 0)","0"
"22.43563","0.024","1.674","-3.523","-0.006","-0.058","0.998","0.089","1.672","-3.524","-0.01","-0.031","0.999","False","no object","(0, 0, 0)","0"
"22.45056","0.024","1.674","-3.524","-0.006","-0.059","0.998","0.089","1.672","-3.524","-0.01","-0.031","0.999","False","no object","(0, 0, 0)","0"
"22.46366","0.024","1.674","-3.524","-0.006","-0.058","0.998","0.089","1.672","-3.525","-0.01","-0.032","0.999","False","no object","(0, 0, 0)","0"
"22.47824","0.025","1.674","-3.524","-0.006","-0.058","0.998","0.089","1.672","-3.525","-0.009","-0.032","0.999","False","no object","(0, 0, 0)","0"
"22.49321","0.025","1.674","-3.524","-0.006","-0.057","0.998","0.09","1.672","-3.525","-0.009","-0.032","0.999","False","no object","(0, 0, 0)","0"
"22.50743","0.025","1.674","-3.524","-0.006","-0.057","0.998","0.09","1.672","-3.525","-0.008","-0.031","0.999","False","no object","(0, 0, 0)","0"
"22.52165","0.025","1.674","-3.524","-0.006","-0.057","0.998","0.089","1.672","-3.525","-0.008","-0.03","1","False","no object","(0, 0, 0)","0"
"22.53591","0.024","1.674","-3.524","-0.006","-0.056","0.998","0.089","1.672","-3.525","-0.008","-0.029","1","False","no object","(0, 0, 0)","0"
"22.55074","0.024","1.674","-3.524","-0.006","-0.056","0.998","0.089","1.672","-3.524","-0.007","-0.027","1","False","no object","(0, 0, 0)","0"
"22.56374","0.024","1.674","-3.523","-0.006","-0.055","0.998","0.089","1.672","-3.524","-0.007","-0.026","1","False","no object","(0, 0, 0)","0"
"22.57813","0.024","1.675","-3.524","-0.006","-0.055","0.998","0.089","1.673","-3.524","-0.006","-0.025","1","False","no object","(0, 0, 0)","0"
"22.59259","0.024","1.675","-3.524","-0.006","-0.054","0.999","0.089","1.673","-3.524","-0.004","-0.024","1","False","no object","(0, 0, 0)","0"
"22.60719","0.024","1.675","-3.523","-0.005","-0.053","0.999","0.089","1.673","-3.524","-0.003","-0.023","1","False","no object","(0, 0, 0)","0"
"22.62152","0.024","1.675","-3.523","-0.004","-0.053","0.999","0.089","1.673","-3.524","-0.002","-0.023","1","False","no object","(0, 0, 0)","0"
"22.63647","0.024","1.675","-3.522","-0.003","-0.054","0.999","0.089","1.673","-3.523","-0.001","-0.025","1","False","no object","(0, 0, 0)","0"
"22.65034","0.024","1.674","-3.522","-0.001","-0.055","0.998","0.089","1.673","-3.522","0","-0.028","1","False","no object","(0, 0, 0)","0"
"22.66509","0.023","1.674","-3.522","0","-0.056","0.998","0.088","1.673","-3.522","0.001","-0.029","1","False","no object","(0, 0, 0)","0"
"22.6784","0.023","1.674","-3.522","-0.001","-0.055","0.998","0.088","1.673","-3.522","0.002","-0.03","1","False","no object","(0, 0, 0)","0"
"22.69291","0.023","1.674","-3.522","-0.001","-0.055","0.998","0.088","1.673","-3.522","0.002","-0.03","1","False","no object","(0, 0, 0)","0"
"22.70774","0.023","1.674","-3.522","-0.002","-0.055","0.998","0.088","1.673","-3.522","0.001","-0.031","1","False","no object","(0, 0, 0)","0"
"22.72625","0.023","1.674","-3.522","-0.003","-0.054","0.999","0.088","1.673","-3.522","0.001","-0.029","1","False","no object","(0, 0, 0)","0"
"22.73924","0.023","1.674","-3.522","-0.004","-0.053","0.999","0.088","1.673","-3.522","0.001","-0.029","1","False","no object","(0, 0, 0)","0"
"22.75099","0.023","1.674","-3.522","-0.006","-0.051","0.999","0.088","1.673","-3.523","0","-0.027","1","False","no object","(0, 0, 0)","0"
"22.76424","0.023","1.674","-3.523","-0.006","-0.049","0.999","0.088","1.673","-3.523","0","-0.025","1","False","no object","(0, 0, 0)","0"
"22.77808","0.023","1.674","-3.523","-0.006","-0.048","0.999","0.088","1.672","-3.523","-0.001","-0.024","1","False","no object","(0, 0, 0)","0"
"22.79302","0.023","1.674","-3.523","-0.006","-0.047","0.999","0.088","1.672","-3.523","-0.001","-0.024","1","False","no object","(0, 0, 0)","0"
"22.80721","0.023","1.674","-3.523","-0.007","-0.046","0.999","0.087","1.672","-3.523","-0.001","-0.024","1","False","no object","(0, 0, 0)","0"
"22.82135","0.022","1.674","-3.523","-0.006","-0.047","0.999","0.087","1.672","-3.522","-0.001","-0.023","1","False","no object","(0, 0, 0)","0"
"22.83583","0.022","1.674","-3.522","-0.005","-0.048","0.999","0.087","1.672","-3.522","0","-0.024","1","False","no object","(0, 0, 0)","0"
"22.84977","0.022","1.674","-3.522","-0.006","-0.049","0.999","0.087","1.672","-3.522","0","-0.025","1","False","no object","(0, 0, 0)","0"
"22.86276","0.022","1.674","-3.522","-0.006","-0.05","0.999","0.087","1.672","-3.522","0.001","-0.026","1","False","no object","(0, 0, 0)","0"
"22.87871","0.022","1.674","-3.522","-0.004","-0.053","0.999","0.087","1.672","-3.522","0.003","-0.028","1","False","no object","(0, 0, 0)","0"
"22.89309","0.022","1.674","-3.522","-0.003","-0.055","0.998","0.087","1.672","-3.521","0.005","-0.029","1","False","no object","(0, 0, 0)","0"
"22.90753","0.022","1.673","-3.521","-0.002","-0.055","0.998","0.087","1.671","-3.521","0.007","-0.028","1","False","no object","(0, 0, 0)","0"
"22.92132","0.022","1.673","-3.521","-0.001","-0.055","0.999","0.087","1.671","-3.521","0.008","-0.025","1","False","no object","(0, 0, 0)","0"
"22.93534","0.022","1.673","-3.521","0","-0.054","0.999","0.087","1.671","-3.52","0.009","-0.024","1","False","no object","(0, 0, 0)","0"
"22.95032","0.022","1.673","-3.521","0.001","-0.052","0.999","0.087","1.671","-3.52","0.012","-0.02","1","False","no object","(0, 0, 0)","0"
"22.9641","0.021","1.672","-3.52","0.001","-0.051","0.999","0.086","1.67","-3.519","0.011","-0.019","1","False","no object","(0, 0, 0)","0"
"22.97885","0.021","1.672","-3.519","0.001","-0.05","0.999","0.086","1.67","-3.519","0.011","-0.019","1","False","no object","(0, 0, 0)","0"
"22.99401","0.021","1.671","-3.518","0","-0.049","0.999","0.086","1.669","-3.518","0.01","-0.019","1","False","no object","(0, 0, 0)","0"
"23.00693","0.021","1.671","-3.517","-0.001","-0.048","0.999","0.086","1.669","-3.517","0.009","-0.02","1","False","no object","(0, 0, 0)","0"
"23.02198","0.02","1.67","-3.517","-0.002","-0.049","0.999","0.085","1.669","-3.516","0.009","-0.021","1","False","no object","(0, 0, 0)","0"
"23.03564","0.02","1.67","-3.516","-0.001","-0.051","0.999","0.085","1.668","-3.515","0.01","-0.023","1","False","no object","(0, 0, 0)","0"
"23.04963","0.02","1.67","-3.515","0.001","-0.054","0.999","0.085","1.668","-3.515","0.012","-0.025","1","False","no object","(0, 0, 0)","0"
"23.06578","0.019","1.67","-3.514","0.003","-0.057","0.998","0.084","1.668","-3.514","0.014","-0.028","1","False","no object","(0, 0, 0)","0"
"23.07754","0.019","1.67","-3.514","0.006","-0.06","0.998","0.084","1.668","-3.514","0.017","-0.031","0.999","False","no object","(0, 0, 0)","0"
"23.0933","0.018","1.67","-3.513","0.009","-0.063","0.998","0.083","1.669","-3.514","0.02","-0.033","0.999","False","no object","(0, 0, 0)","0"
"23.10752","0.018","1.67","-3.513","0.011","-0.064","0.998","0.083","1.669","-3.513","0.023","-0.032","0.999","False","no object","(0, 0, 0)","0"
"23.12152","0.018","1.67","-3.513","0.013","-0.063","0.998","0.083","1.669","-3.513","0.025","-0.031","0.999","False","no object","(0, 0, 0)","0"
"23.13585","0.018","1.67","-3.512","0.012","-0.062","0.998","0.083","1.669","-3.513","0.026","-0.029","0.999","False","no object","(0, 0, 0)","0"
"23.14941","0.017","1.67","-3.512","0.01","-0.059","0.998","0.082","1.669","-3.513","0.024","-0.028","0.999","False","no object","(0, 0, 0)","0"
"23.16334","0.017","1.67","-3.512","-0.004","-0.063","0.998","0.082","1.669","-3.513","0.011","-0.032","0.999","False","no object","(0, 0, 0)","0"
"23.17822","0.017","1.67","-3.512","-0.04","-0.062","0.997","0.082","1.669","-3.513","-0.014","-0.041","0.999","False","no object","(0, 0, 0)","0"
"23.19338","0.017","1.67","-3.511","-0.047","-0.064","0.997","0.081","1.67","-3.513","-0.021","-0.046","0.999","False","no object","(0, 0, 0)","0"
"23.20829","0.016","1.67","-3.511","-0.049","-0.064","0.997","0.081","1.67","-3.513","-0.024","-0.043","0.999","False","no object","(0, 0, 0)","0"
"23.22181","0.016","1.67","-3.512","-0.05","-0.065","0.997","0.081","1.67","-3.513","-0.027","-0.041","0.999","False","no object","(0, 0, 0)","0"
"23.2363","0.016","1.671","-3.512","-0.052","-0.065","0.997","0.081","1.67","-3.513","-0.028","-0.038","0.999","False","no object","(0, 0, 0)","0"
"23.24909","0.015","1.671","-3.512","-0.052","-0.063","0.997","0.08","1.67","-3.513","-0.028","-0.037","0.999","False","no object","(0, 0, 0)","0"
"23.26527","0.015","1.671","-3.512","-0.053","-0.064","0.997","0.08","1.67","-3.513","-0.028","-0.036","0.999","False","no object","(0, 0, 0)","0"
"23.27871","0.015","1.671","-3.512","-0.052","-0.071","0.996","0.08","1.67","-3.513","-0.027","-0.036","0.999","False","no object","(0, 0, 0)","0"
"23.29317","0.015","1.671","-3.512","-0.048","-0.09","0.995","0.08","1.67","-3.513","-0.025","-0.037","0.999","False","no object","(0, 0, 0)","0"
"23.3075","0.015","1.671","-3.512","-0.047","-0.098","0.994","0.08","1.67","-3.513","-0.02","-0.045","0.999","False","no object","(0, 0, 0)","0"
"23.32165","0.015","1.671","-3.512","-0.047","-0.103","0.994","0.08","1.67","-3.513","-0.012","-0.058","0.998","False","no object","(0, 0, 0)","0"
"23.3365","0.016","1.671","-3.514","-0.046","-0.108","0.993","0.081","1.671","-3.515","-0.011","-0.063","0.998","False","no object","(0, 0, 0)","0"
"23.35067","0.017","1.672","-3.517","-0.046","-0.109","0.993","0.082","1.671","-3.519","-0.012","-0.067","0.998","False","no object","(0, 0, 0)","0"
"23.36467","0.017","1.672","-3.518","-0.045","-0.112","0.993","0.082","1.672","-3.52","-0.011","-0.07","0.998","False","no object","(0, 0, 0)","0"
"23.37799","0.017","1.672","-3.519","-0.045","-0.112","0.993","0.082","1.672","-3.52","-0.01","-0.07","0.997","False","no object","(0, 0, 0)","0"
"23.39233","0.017","1.672","-3.519","-0.043","-0.113","0.993","0.082","1.672","-3.52","-0.01","-0.072","0.997","False","no object","(0, 0, 0)","0"
"23.40641","0.018","1.673","-3.519","-0.042","-0.111","0.993","0.083","1.673","-3.521","-0.01","-0.071","0.997","False","no object","(0, 0, 0)","0"
"23.42153","0.018","1.673","-3.519","-0.041","-0.109","0.993","0.083","1.673","-3.521","-0.01","-0.07","0.998","False","no object","(0, 0, 0)","0"
"23.43621","0.018","1.672","-3.52","-0.041","-0.102","0.994","0.083","1.673","-3.521","-0.011","-0.068","0.998","False","no object","(0, 0, 0)","0"
"23.45008","0.018","1.673","-3.52","-0.046","-0.093","0.995","0.083","1.673","-3.522","-0.014","-0.067","0.998","False","no object","(0, 0, 0)","0"
"23.46459","0.018","1.673","-3.52","-0.048","-0.092","0.995","0.083","1.673","-3.522","-0.014","-0.067","0.998","False","no object","(0, 0, 0)","0"
"23.47893","0.018","1.673","-3.521","-0.048","-0.092","0.995","0.083","1.673","-3.523","-0.017","-0.069","0.997","False","no object","(0, 0, 0)","0"
"23.49373","0.018","1.673","-3.521","-0.049","-0.093","0.994","0.082","1.673","-3.523","-0.021","-0.074","0.997","False","no object","(0, 0, 0)","0"
"23.50809","0.017","1.672","-3.521","-0.049","-0.094","0.994","0.082","1.673","-3.523","-0.023","-0.081","0.996","False","no object","(0, 0, 0)","0"
"23.52143","0.017","1.672","-3.52","-0.049","-0.096","0.994","0.082","1.673","-3.522","-0.022","-0.082","0.996","False","no object","(0, 0, 0)","0"
"23.53559","0.017","1.673","-3.519","-0.05","-0.095","0.994","0.082","1.673","-3.521","-0.023","-0.083","0.996","False","no object","(0, 0, 0)","0"
"23.54966","0.017","1.673","-3.518","-0.05","-0.094","0.994","0.082","1.673","-3.52","-0.024","-0.082","0.996","False","no object","(0, 0, 0)","0"
"23.56341","0.017","1.673","-3.517","-0.051","-0.091","0.995","0.082","1.673","-3.519","-0.025","-0.077","0.997","False","no object","(0, 0, 0)","0"
"23.57807","0.017","1.673","-3.517","-0.056","-0.089","0.995","0.082","1.673","-3.519","-0.029","-0.073","0.997","False","no object","(0, 0, 0)","0"
"23.5932","0.016","1.673","-3.517","-0.129","-0.123","0.984","0.081","1.673","-3.52","-0.113","-0.11","0.987","False","no object","(0, 0, 0)","0"
"23.60758","0.016","1.673","-3.517","-0.162","-0.143","0.976","0.081","1.673","-3.519","-0.147","-0.131","0.98","False","no object","(0, 0, 0)","0"
"23.62219","0.016","1.674","-3.517","-0.16","-0.145","0.976","0.081","1.674","-3.519","-0.144","-0.133","0.981","False","no object","(0, 0, 0)","0"
"23.63526","0.016","1.674","-3.516","-0.159","-0.154","0.975","0.081","1.674","-3.519","-0.141","-0.142","0.98","False","no object","(0, 0, 0)","0"
