frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"3.144529","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.145168","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.146936","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.149185","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.149995","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.152578","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.153451","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.155001","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.156034","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.158151","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.159113","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.161016","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.162967","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.163854","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.165647","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.166692","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.16862","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.171116","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.172062","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.173029","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.175094","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.175886","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.17761","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.180112","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.181193","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.182323","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.184061","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.186491","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.187314","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.189064","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.189851","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.191555","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.193645","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.194441","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.196604","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.197556","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.199732","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.200703","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.202615","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.203929","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.204712","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.206598","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.208615","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.209287","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.211176","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.211976","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.213569","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.216169","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.216972","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.218542","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.220593","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.221381","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.223124","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.223935","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.225602","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.22851","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.229504","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.230402","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.231879","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.233008","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.234651","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.237101","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.237945","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.238941","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.240795","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.242697","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.243456","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.245217","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.246115","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.248398","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.24953","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.251676","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.252485","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.254312","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.256783","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.257639","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.258393","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.260218","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.262496","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.263437","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.264406","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.26662","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.268363","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.272092","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.273051","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.27411","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.275156","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.276495","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.278335","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.279112","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.281563","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.282874","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.283698","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.286559","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.287518","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.288411","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.290501","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.292507","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.293351","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.295564","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.296441","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.298681","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.299878","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.302678","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.30356","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.304557","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.306639","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.307372","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.309105","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.311134","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.311946","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.313849","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.315817","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.316851","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.318675","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.320686","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.321599","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.324145","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.325047","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.326499","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.327451","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.329167","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.331313","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.332448","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.334134","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.336136","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.336864","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.338519","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.340638","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.341361","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.343106","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.343891","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.345685","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.348376","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.349473","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.350981","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.351728","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.353627","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.355722","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.35665","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.358838","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.359867","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.361771","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.36265","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.365564","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.366915","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.368062","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.369028","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.370911","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.372803","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.373644","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.376951","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.3779","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.378883","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.379852","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.382607","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.383584","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.384314","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.38633","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.3883","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.389128","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
"3.390738","0","1.514","-3.776","0","0","1","0","1.514","-3.776","0","0","1","False","no object","(0, 0, 0)","0"
